DIA;HORA;SITE;3G_UTRANCELL;VOICE DROP CALL RATE: E3GD003: % RAB Drop Voice;VOICE CALL SETUP SUCCESS RATE FOR FAST DORMANCY: E3GVSS012: % CSSR;CALL SETUP SUCCESS RATE PS (R99+HS) FOR FAST DORMANCY: E3GSSPS012: % CSSR PS;PS DROP CALL RATE (R99+HS): E3GPSD003: % RAB Drop PS;SOFT HANDOVER(EXCL. PREP): E3GSH001 - Voice Sho Success Ratio;INTERFREQUENCY HARD HANDOVER SUCCESS (EXCL. PREP): E3GHH001: Cs Interfrequency Hard Handover Success Ratio;VOICE IRAT 3G TO 2G: E3GTO2G002: Irat 3g To 2g Voice Handover (Excluding Preparation);THROUGHPUT (KBPS): E3GT002: User Troughput (Kbps);THROUGHPUT (KBPS): E3GT003: UL User Throughput (Kbps);3G_QF_RSSI_UL(dBm);TP1 (0.0 - 0.3 Km);TP2 (0.3 - 0.7 Km);TP3 (0.7 - 1.1 Km);TP4 (1.1 - 2.2 Km);TP5 (2.2 - 3.7 Km);TP6 (3.7 - 6.2 Km);TP7 (6.2 - 14.0 Km);TP8 (>14.0 Km);INTEROPERABILITY WITH 4G: E3GI4G001: Cssr Csfb;3G_MeanDistance(#);3G.RAB.DROP.VOICE.ATTEMPS;3G.CSSR.CS.ATTEMPS;3G.CSSR.PS.ATTEMPS;3G.RAB.DROP.PS.ATTEMPS;3G.INTER.ATTEMPS;3G.TO.2G.ATTEMPS;3G.HO.ATTEMPS
20250607;12;CAN5040;CANX5040F1A;0,00;100,00;99,52;4,22;100,00;N/A;N/A;3.330,51;231,03;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100,00;;12,00;27 ;1.106 ;308,00;0,00;0,00;110,00
20250607;12;CAN5040;CANX5040F2A;5,26;100,00;98,98;3,09;100,00;N/A;100,00;1.980,09;117,27;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100,00;;19,00;22 ;1.322 ;614,00;0,00;1,00;67,00
20250607;12;CAN5100;CANX5100F1A;0,00;100,00;100,00;1,92;100,00;N/A;N/A;5.829,13;131,26;-107,00;11.932 ;6.231,00;0,00;5 ;219 ;0 ;63 ;15 ;100,00;580 ;8,00;15 ;814 ;416,00;0,00;0,00;39,00
20250607;12;CAN5100;CANX5100F2A;0,00;100,00;99,79;3,33;100,00;N/A;N/A;1.932,56;127,79;-105,50;1.559 ;1.761,00;1.309,00;2.496 ;743 ;17 ;16 ;0 ;100,00;977 ;15,00;27 ;790 ;480,00;0,00;0,00;189,00
20250607;12;CAN5100;CANX5100F3A;0,00;100,00;99,69;5,81;100,00;N/A;N/A;1.199,60;73,64;-104,50;5.327 ;423,00;56,00;1.132 ;1.530 ;808 ;1.239 ;2 ;100,00;1.459 ;13,00;28 ;1.148 ;706,00;0,00;0,00;31,00
20250607;12;CAN5101;CANX5101F1A;0,00;100,00;99,43;6,33;100,00;N/A;100,00;1.429,64;90,26;-106,75;9 ;4,00;319,00;2.661 ;4.584 ;6 ;71 ;844 ;100,00;2.471 ;26,00;44 ;978 ;474,00;0,00;1,00;163,00
20250607;12;CAN5101;CANX5101F2A;0,00;100,00;99,68;1,83;100,00;N/A;100,00;1.983,54;182,85;-106,75;16 ;371,00;2.397,00;5.763 ;21.403 ;8.677 ;4 ;0 ;100,00;1.937 ;53,00;94 ;3.441 ;1.968,00;0,00;2,00;85,00
20250607;12;CAN5101;CANX5101F3A;0,00;100,00;100,00;1,52;100,00;N/A;N/A;3.069,64;122,57;-106,75;1 ;1,00;2.944,00;5.005 ;974 ;4 ;7 ;19 ;100,00;1.251 ;18,00;32 ;992 ;525,00;0,00;0,00;211,00
20250607;12;CAN5102;CANX5102B1A;0,00;100,00;99,64;1,71;100,00;N/A;N/A;3.637,30;222,14;-107,50;0 ;70,00;972,00;3.592 ;248 ;40 ;949 ;16 ;100,00;1.732 ;7,00;11 ;571 ;293,00;0,00;0,00;31,00
20250607;12;CAN5102;CANX5102B2A;0,00;100,00;99,35;2,42;100,00;100,00;N/A;2.406,46;166,27;-107,25;0 ;83,00;695,00;10.876 ;5.433 ;4.722 ;246 ;0 ;N/A;1.892 ;12,00;17 ;1.834 ;952,00;5,00;0,00;93,00
20250607;12;CAN5102;CANX5102B3A;0,00;100,00;99,88;1,34;100,00;100,00;N/A;2.261,97;146,39;-107,00;0 ;95,00;2.408,00;16.938 ;10.632 ;518 ;94 ;0 ;N/A;1.457 ;25,00;29 ;2.148 ;1.340,00;3,00;0,00;175,00
20250607;12;CAN5102;CANX5102B4A;0,00;100,00;100,00;3,88;100,00;100,00;N/A;988,92;67,60;-107,25;0 ;19,00;32,00;1.012 ;1.309 ;583 ;0 ;0 ;N/A;2.023 ;11,00;17 ;216 ;103,00;1,00;0,00;57,00
20250607;12;CAN5102;CANX5102F1A;0,00;100,00;97,00;5,60;100,00;N/A;N/A;534,03;49,44;-105,75;0 ;609,00;992,00;5.994 ;2.335 ;1.232 ;5.876 ;0 ;100,00;2.246 ;41,00;59 ;2.377 ;1.072,00;0,00;0,00;579,00
20250607;12;CAN5102;CANX5102F2A;0,67;100,00;98,12;7,41;99,98;100,00;100,00;436,96;59,75;-106,25;0 ;14,00;576,00;15.081 ;31.359 ;12.896 ;2.103 ;0 ;100,00;2.083 ;149,00;261 ;7.634 ;4.278,00;1,00;2,00;4.402,00
20250607;12;CAN5102;CANX5102F3A;0,47;100,00;98,34;5,83;99,97;N/A;100,00;917,72;75,78;-105,25;0 ;439,00;1.506,00;37.297 ;10.848 ;2.727 ;126 ;0 ;100,00;1.504 ;215,00;338 ;6.664 ;3.792,00;0,00;2,00;2.939,00
20250607;12;CAN5102;CANX5102F4A;2,44;100,00;99,47;3,02;99,79;N/A;N/A;1.725,77;99,44;-106,25;0 ;567,00;305,00;9.669 ;8.474 ;464 ;63 ;0 ;100,00;1.871 ;41,00;67 ;1.879 ;1.060,00;0,00;0,00;472,00
20250607;12;CAN5103;CANX5103F1A;0,00;100,00;100,00;0,39;100,00;N/A;N/A;6.545,68;201,65;-106,50;5.192 ;3.707,00;720,00;19 ;0 ;7 ;0 ;0 ;100,00;596 ;29,00;45 ;923 ;517,00;0,00;0,00;941,00
20250607;12;CAN5103;CANX5103F2A;2,33;100,00;99,85;2,67;100,00;N/A;100,00;2.728,05;92,64;-106,50;2.708 ;7.122,00;1.623,00;530 ;1 ;10 ;113 ;288 ;100,00;903 ;43,00;71 ;1.264 ;711,00;0,00;1,00;479,00
20250607;12;CAN5104;CANX5104F1A;0,00;100,00;98,52;1,33;100,00;N/A;N/A;1.129,83;95,95;-106,75;71 ;59,00;270,00;4.258 ;302 ;424 ;1.967 ;0 ;100,00;2.263 ;22,00;34 ;692 ;525,00;0,00;0,00;227,00
20250607;12;CAN5104;CANX5104F2A;11,11;100,00;99,53;7,20;100,00;N/A;N/A;3.365,41;88,11;-106,75;0 ;34,00;86,00;1.394 ;2.304 ;235 ;363 ;1 ;100,00;2.014 ;9,00;12 ;463 ;264,00;0,00;0,00;55,00
20250607;12;CAN5104;CANX5104F3A;0,00;100,00;100,00;5,66;100,00;N/A;N/A;242,15;44,04;-106,75;8 ;0,00;0,00;69 ;321 ;37 ;7 ;43 ;100,00;3.036 ;1,00;6 ;81 ;53,00;0,00;0,00;3,00
20250607;12;CAN5105;CANX5105F1A;0,00;100,00;99,67;3,72;100,00;N/A;100,00;1.899,94;147,70;-106,75;3.863 ;4.030,00;5.284,00;4.801 ;2.778 ;1.602 ;177 ;0 ;100,00;1.256 ;116,00;201 ;2.604 ;1.534,00;0,00;1,00;282,00
20250607;12;CAN5105;CANX5105F2A;0,00;100,00;N/A;N/A;100,00;N/A;N/A;1.047,45;37,07;-107,00;8 ;1,00;0,00;0 ;0 ;0 ;0 ;0 ;100,00;494 ;1,00;2 ;1 ;0,00;0,00;0,00;3,00
20250607;12;CAN5106;CANX5106F1A;0,00;100,00;98,74;9,49;100,00;N/A;N/A;1.332,87;86,41;-106,50;83 ;51,00;4.045,00;4.276 ;0 ;0 ;1.213 ;4.994 ;100,00;3.653 ;8,00;14 ;1.741 ;948,00;0,00;0,00;43,00
20250607;12;CAN5106;CANX5106F2A;0,00;100,00;99,02;5,83;100,00;N/A;N/A;2.010,74;108,51;-104,00;85 ;4.893,00;13.994,00;4.942 ;1.260 ;6.385 ;5.111 ;10 ;100,00;1.784 ;87,00;144 ;3.861 ;1.989,00;0,00;0,00;309,00
20250607;12;CAN5106;CANX5106F3A;0,00;100,00;99,64;7,42;100,00;N/A;100,00;1.491,05;95,82;-105,75;65 ;2.434,00;15.265,00;3.937 ;773 ;50 ;9.510 ;2.229 ;100,00;2.305 ;51,00;75 ;3.348 ;1.805,00;0,00;1,00;212,00
20250607;12;CAN5113;CANX5113F1A;0,00;100,00;100,00;0,00;100,00;N/A;N/A;2.891,81;171,26;-107,00;235 ;107,00;0,00;1 ;0 ;0 ;0 ;3 ;100,00;601 ;3,00;2 ;29 ;11,00;0,00;0,00;25,00
20250607;12;CAN5113;CANX5113F2A;0,00;100,00;99,42;2,46;100,00;N/A;100,00;1.788,29;80,18;-106,25;134 ;4.038,00;7.101,00;8.878 ;5.775 ;4.665 ;332 ;25 ;100,00;1.558 ;67,00;131 ;3.174 ;1.628,00;0,00;1,00;954,00
20250607;12;CAN5113;CANX5113F3A;3,90;100,00;98,97;8,46;100,00;N/A;N/A;498,49;57,39;-106,25;240 ;1.460,00;3.475,00;10.084 ;13.927 ;9.716 ;3.332 ;0 ;100,00;2.162 ;77,00;104 ;4.688 ;2.801,00;0,00;0,00;1.174,00
20250607;12;CAN5114;CANX5114F1A;0,00;100,00;98,81;1,95;100,00;N/A;N/A;3.185,60;133,69;-106,50;684 ;1.168,00;1.586,00;1.127 ;371 ;1 ;191 ;1 ;100,00;1.094 ;7,00;20 ;529 ;257,00;0,00;0,00;80,00
20250607;12;CAN5114;CANX5114F2A;0,00;100,00;99,62;1,53;100,00;N/A;N/A;1.121,52;87,33;-106,75;156 ;818,00;1.521,00;1.010 ;162 ;72 ;38 ;1 ;100,00;1.034 ;2,00;8 ;452 ;262,00;0,00;0,00;83,00
20250607;12;CAN5114;CANX5114F3A;0,00;100,00;99,59;3,94;100,00;N/A;N/A;851,60;60,89;-106,25;20 ;110,00;8.008,00;11.456 ;4.610 ;3.043 ;5.247 ;73 ;100,00;2.105 ;49,00;85 ;3.369 ;1.803,00;0,00;0,00;919,00
20250607;12;CAN5114;CANX5114F4A;0,00;100,00;100,00;0,00;100,00;N/A;100,00;2.148,17;174,53;-106,75;444 ;352,00;362,00;117 ;2 ;0 ;0 ;0 ;100,00;732 ;3,00;5 ;127 ;69,00;0,00;1,00;51,00
20250607;12;CAN5115;CANX5115F1A;0,00;97,37;99,22;2,44;100,00;N/A;N/A;1.913,70;225,12;-106,75;22 ;707,00;10.557,00;4.307 ;24 ;0 ;5.065 ;7 ;96,43;1.950 ;38,00;68 ;2.072 ;1.189,00;0,00;0,00;623,00
20250607;12;CAN5115;CANX5115F2A;0,00;100,00;99,54;1,29;100,00;N/A;N/A;1.773,08;218,59;-106,06;77 ;9.311,00;6.993,00;16.352 ;6.941 ;11 ;81 ;0 ;100,00;1.262 ;59,00;105 ;3.603 ;1.933,00;0,00;0,00;836,00
20250607;12;CAN5115;CANX5115F3A;0,00;100,00;98,67;7,28;99,89;N/A;N/A;1.371,20;88,90;-103,00;8 ;1,00;330,00;15.666 ;5.159 ;7.447 ;994 ;68 ;100,00;1.949 ;54,00;57 ;3.284 ;1.855,00;0,00;0,00;926,00
20250607;12;CAN5115;CANX5115F4A;0,00;100,00;100,00;4,65;100,00;N/A;N/A;1.439,45;142,89;-106,50;631 ;1.818,00;2.442,00;3.402 ;49 ;0 ;33 ;4 ;100,00;986 ;13,00;22 ;785 ;301,00;0,00;0,00;97,00
20250607;12;CAN5753;CANX5753F1A;0,00;100,00;99,21;5,81;100,00;N/A;100,00;155,53;46,82;-106,25;3 ;180,00;2.468,00;14.163 ;50.049 ;26.718 ;0 ;0 ;100,00;2.293 ;162,00;237 ;9.004 ;5.522,00;0,00;1,00;1.558,00
20250607;12;CAN5753;CANX5753F2A;0,00;100,00;99,45;5,62;100,00;N/A;N/A;1.022,19;84,95;-104,75;295 ;1.552,00;3.857,00;6.190 ;3.097 ;14 ;1.146 ;0 ;100,00;1.575 ;30,00;45 ;1.844 ;997,00;0,00;0,00;185,00
20250607;12;CAN5754;CANX5754F1A;1,00;100,00;98,65;9,02;100,00;N/A;100,00;94,48;42,78;-106,25;2 ;517,00;92,00;18.590 ;11.437 ;82.502 ;139 ;0 ;100,00;2.592 ;301,00;404 ;13.372 ;7.991,00;0,00;2,00;2.482,00
20250607;12;CAN5848;CANX5848F1A;0,00;100,00;100,00;0,51;100,00;N/A;N/A;2.507,83;121,53;-106,75;671 ;11.884,00;340,00;19 ;0 ;51 ;61 ;0 ;100,00;725 ;12,00;17 ;315 ;195,00;0,00;0,00;104,00
20250607;12;CAN5848;CANX5848F2A;0,00;100,00;100,00;3,82;100,00;N/A;N/A;817,07;66,13;-107,25;1.514 ;1.352,00;67,00;11 ;350 ;1 ;3.349 ;0 ;100,00;2.823 ;11,00;7 ;724 ;445,00;0,00;0,00;140,00
20250607;12;CAN5848;CANX5848F3A;0,00;100,00;99,17;4,47;100,00;N/A;N/A;441,47;37,18;-106,75;2.477 ;2.490,00;460,00;608 ;10.957 ;10.338 ;3.414 ;162 ;100,00;2.426 ;36,00;69 ;3.097 ;1.833,00;0,00;0,00;672,00
20250607;12;CAN5868;CANX5868F1A;0,00;100,00;99,66;0,73;100,00;N/A;N/A;1.736,02;76,25;-106,75;8 ;4.349,00;1.281,00;8.554 ;6 ;0 ;0 ;1 ;100,00;1.011 ;13,00;14 ;950 ;681,00;0,00;0,00;362,00
20250607;12;CAN5868;CANX5868F2A;0,00;100,00;99,51;3,67;100,00;N/A;N/A;1.831,81;74,61;-106,50;90 ;2.490,00;8.831,00;4.242 ;110 ;1.051 ;212 ;0 ;100,00;1.127 ;32,00;43 ;1.800 ;1.036,00;0,00;0,00;502,00
20250607;12;CAN5870;CANX5870F1A;0,00;100,00;99,20;7,37;100,00;N/A;N/A;317,23;39,96;-107,00;893 ;3.745,00;1.714,00;106 ;72 ;493 ;416 ;1 ;100,00;1.043 ;16,00;33 ;762 ;448,00;0,00;0,00;621,00
20250607;12;CAN5870;CANX5870F2A;0,00;100,00;99,51;2,82;100,00;N/A;N/A;1.105,95;88,20;-106,25;544 ;327,00;249,00;12 ;199 ;1.702 ;18 ;0 ;100,00;2.028 ;7,00;21 ;337 ;213,00;0,00;0,00;183,00
20250607;12;CAN5870;CANX5870F3A;0,00;95,65;98,85;4,31;100,00;N/A;N/A;619,12;68,25;-106,50;994 ;1.828,00;881,00;544 ;442 ;2.341 ;71 ;0 ;100,00;1.587 ;22,00;46 ;931 ;580,00;0,00;0,00;503,00
20250607;12;CAN5872;CANX5872F1A;0,00;100,00;99,42;2,26;100,00;N/A;N/A;1.642,21;147,01;-102,75;5.184 ;5.777,00;5.955,00;5.384 ;8.521 ;86 ;0 ;78 ;100,00;1.138 ;68,00;135 ;3.123 ;1.727,00;0,00;0,00;682,00
20250607;12;CAN5872;CANX5872F2A;0,73;100,00;99,53;5,48;100,00;N/A;87,50;939,00;75,03;-100,00;855 ;437,00;348,00;22.922 ;16.913 ;10.984 ;261 ;0 ;100,00;1.950 ;137,00;198 ;4.983 ;2.757,00;0,00;8,00;1.339,00
20250607;12;CAN5872;CANX5872F3A;1,30;100,00;99,46;3,07;100,00;N/A;N/A;1.367,14;72,08;-105,00;829 ;17.318,00;5.139,00;4.568 ;3.877 ;1.854 ;151 ;2 ;100,00;1.074 ;77,00;138 ;2.959 ;1.594,00;0,00;0,00;808,00
20250607;13;CAN5040;CANX5040F1A;0,00;100,00;99,21;3,93;100,00;N/A;N/A;2.653,57;172,90;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100,00;;31,00;63 ;1.137 ;433,00;0,00;0,00;209,00
20250607;13;CAN5040;CANX5040F2A;9,09;100,00;99,13;2,78;100,00;N/A;N/A;2.013,71;119,79;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100,00;;11,00;14 ;1.898 ;826,00;0,00;0,00;117,00
20250607;13;CAN5100;CANX5100F1A;0,00;100,00;100,00;1,61;100,00;N/A;N/A;1.993,01;179,71;-107,00;3.218 ;3.796,00;1,00;0 ;329 ;1 ;3 ;10 ;100,00;667 ;10,00;19 ;635 ;373,00;0,00;0,00;29,00
20250607;13;CAN5100;CANX5100F2A;0,00;100,00;99,47;3,20;100,00;N/A;N/A;3.978,56;144,17;-105,50;2.178 ;970,00;1.604,00;2.363 ;890 ;16 ;32 ;0 ;100,00;958 ;28,00;42 ;846 ;563,00;0,00;0,00;295,00
20250607;13;CAN5100;CANX5100F3A;0,00;100,00;99,33;6,86;100,00;N/A;N/A;410,70;168,73;-104,50;5.012 ;1.195,00;200,00;2.298 ;1.300 ;802 ;1.589 ;1 ;100,00;1.490 ;20,00;32 ;1.545 ;991,00;0,00;0,00;64,00
20250607;13;CAN5101;CANX5101F1A;0,00;100,00;99,41;4,80;100,00;N/A;N/A;727,62;120,98;-106,75;0 ;95,00;333,00;3.770 ;5.473 ;0 ;183 ;5 ;100,00;1.664 ;25,00;45 ;997 ;542,00;0,00;0,00;155,00
20250607;13;CAN5101;CANX5101F2A;1,69;100,00;99,63;3,32;100,00;N/A;100,00;1.282,35;173,41;-106,75;29 ;106,00;909,00;4.985 ;21.786 ;9.648 ;0 ;0 ;100,00;2.024 ;59,00;86 ;3.756 ;2.080,00;0,00;1,00;25,00
20250607;13;CAN5101;CANX5101F3A;0,00;100,00;100,00;1,47;100,00;N/A;N/A;4.114,34;148,07;-106,75;4 ;72,00;2.328,00;6.044 ;643 ;227 ;34 ;6 ;100,00;1.322 ;25,00;47 ;817 ;476,00;0,00;0,00;89,00
20250607;13;CAN5102;CANX5102B1A;0,00;100,00;99,44;0,82;100,00;100,00;N/A;1.092,00;147,80;-107,50;0 ;53,00;825,00;5.549 ;287 ;60 ;1.171 ;2 ;N/A;1.716 ;4,00;4 ;722 ;367,00;1,00;0,00;3,00
20250607;13;CAN5102;CANX5102B2A;0,00;100,00;99,81;1,86;100,00;100,00;N/A;2.886,47;207,30;-107,25;0 ;36,00;2.003,00;12.107 ;3.652 ;5.762 ;486 ;0 ;100,00;1.852 ;17,00;29 ;2.118 ;1.077,00;2,00;0,00;80,00
20250607;13;CAN5102;CANX5102B3A;5,56;100,00;99,70;0,89;100,00;100,00;N/A;3.782,59;215,82;-106,90;1 ;206,00;1.314,00;16.714 ;10.473 ;167 ;605 ;0 ;100,00;1.494 ;18,00;25 ;2.114 ;1.235,00;1,00;0,00;73,00
20250607;13;CAN5102;CANX5102B4A;0,00;100,00;100,00;4,50;100,00;100,00;N/A;1.272,93;190,05;-107,25;0 ;0,00;22,00;281 ;626 ;1.024 ;10 ;8 ;N/A;2.438 ;4,00;8 ;182 ;111,00;1,00;0,00;2,00
20250607;13;CAN5102;CANX5102F1A;0,00;100,00;98,35;8,39;99,83;N/A;100,00;1.176,66;45,49;-105,75;24 ;253,00;1.132,00;5.739 ;2.909 ;890 ;7.703 ;0 ;100,00;2.480 ;58,00;98 ;2.667 ;1.263,00;0,00;1,00;587,00
20250607;13;CAN5102;CANX5102F2A;1,09;100,00;99,01;7,22;99,12;N/A;100,00;354,98;65,80;-106,25;3 ;65,00;1.179,00;14.854 ;36.363 ;13.929 ;2.004 ;0 ;100,00;2.125 ;184,00;326 ;8.275 ;4.320,00;0,00;1,00;4.890,00
20250607;13;CAN5102;CANX5102F3A;0,00;100,00;98,95;4,42;99,89;N/A;N/A;1.081,11;67,73;-105,25;0 ;434,00;1.653,00;36.727 ;16.844 ;1.725 ;261 ;0 ;100,00;1.512 ;199,00;336 ;6.756 ;3.798,00;0,00;0,00;2.824,00
20250607;13;CAN5102;CANX5102F4A;0,00;100,00;99,06;3,18;100,00;N/A;N/A;810,00;83,70;-106,15;0 ;347,00;786,00;5.349 ;6.199 ;627 ;198 ;0 ;100,00;1.828 ;29,00;53 ;1.483 ;850,00;0,00;0,00;737,00
20250607;13;CAN5103;CANX5103F1A;0,00;100,00;99,65;0,68;100,00;N/A;N/A;2.082,06;224,25;-106,50;3.452 ;2.909,00;430,00;60 ;9 ;27 ;0 ;0 ;100,00;614 ;42,00;79 ;708 ;441,00;0,00;0,00;285,00
20250607;13;CAN5103;CANX5103F2A;0,00;100,00;100,00;4,55;100,00;N/A;N/A;2.617,98;194,08;-106,50;4.240 ;3.366,00;1.217,00;279 ;0 ;0 ;90 ;122 ;100,00;762 ;47,00;81 ;1.071 ;484,00;0,00;0,00;505,00
20250607;13;CAN5104;CANX5104F1A;0,00;100,00;99,83;4,02;100,00;N/A;N/A;1.174,28;146,89;-106,75;72 ;133,00;676,00;4.515 ;689 ;698 ;3.225 ;0 ;100,00;2.496 ;18,00;32 ;982 ;622,00;0,00;0,00;222,00
20250607;13;CAN5104;CANX5104F2A;0,00;100,00;99,71;7,77;100,00;N/A;N/A;655,87;107,53;-106,75;41 ;346,00;367,00;2.817 ;871 ;559 ;934 ;0 ;100,00;2.090 ;1,00;7 ;645 ;386,00;0,00;0,00;28,00
20250607;13;CAN5104;CANX5104F3A;0,00;100,00;100,00;11,94;100,00;N/A;N/A;341,35;35,20;-106,75;0 ;24,00;1,00;326 ;847 ;239 ;1 ;52 ;100,00;2.639 ;2,00;3 ;249 ;134,00;0,00;0,00;15,00
20250607;13;CAN5105;CANX5105F1A;0,00;100,00;100,00;3,73;100,00;N/A;N/A;2.148,99;135,63;-106,75;4.015 ;5.624,00;4.305,00;5.379 ;2.574 ;1.159 ;137 ;0 ;100,00;1.153 ;85,00;130 ;2.600 ;1.420,00;0,00;0,00;225,00
20250607;13;CAN5105;CANX5105F2A;0,00;N/A;N/A;N/A;N/A;N/A;N/A;17,14;1.147,78;-107,00;21 ;0,00;0,00;2 ;0 ;0 ;0 ;0 ;N/A;529 ;1,00;1 ;0 ;0,00;0,00;0,00;0,00
20250607;13;CAN5106;CANX5106F1A;0,00;100,00;99,56;7,84;100,00;N/A;N/A;581,52;70,54;-106,50;1 ;100,00;2.388,00;1.220 ;0 ;9 ;867 ;2.613 ;100,00;3.695 ;10,00;14 ;965 ;523,00;0,00;0,00;34,00
20250607;13;CAN5106;CANX5106F2A;1,19;100,00;99,25;6,62;100,00;N/A;N/A;1.590,66;101,92;-104,00;29 ;3.547,00;9.242,00;4.532 ;536 ;7.526 ;2.919 ;344 ;100,00;1.884 ;84,00;147 ;3.396 ;1.706,00;0,00;0,00;265,00
20250607;13;CAN5106;CANX5106F3A;0,00;100,00;99,41;5,82;100,00;N/A;100,00;871,66;99,03;-105,75;419 ;2.564,00;10.382,00;7.822 ;35 ;117 ;6.711 ;575 ;100,00;2.013 ;31,00;49 ;2.650 ;1.547,00;0,00;1,00;78,00
20250607;13;CAN5113;CANX5113F1A;0,00;100,00;100,00;0,00;100,00;N/A;N/A;1.464,35;177,51;-107,00;346 ;116,00;0,00;0 ;0 ;2 ;19 ;1 ;100,00;718 ;2,00;4 ;46 ;32,00;0,00;0,00;15,00
20250607;13;CAN5113;CANX5113F2A;1,75;100,00;99,60;2,79;100,00;N/A;N/A;1.551,48;80,54;-106,25;118 ;2.988,00;5.885,00;14.463 ;7.356 ;4.783 ;243 ;0 ;100,00;1.655 ;57,00;98 ;3.608 ;1.936,00;0,00;0,00;664,00
20250607;13;CAN5113;CANX5113F3A;0,00;100,00;99,05;7,93;100,00;N/A;N/A;494,68;66,49;-106,25;549 ;1.314,00;2.803,00;15.845 ;14.915 ;9.088 ;1.855 ;0 ;100,00;2.021 ;75,00;103 ;5.152 ;3.001,00;0,00;0,00;632,00
20250607;13;CAN5114;CANX5114F1A;0,00;100,00;99,64;0,96;100,00;N/A;N/A;2.891,53;303,92;-106,50;535 ;1.037,00;872,00;1.183 ;992 ;0 ;339 ;0 ;100,00;1.334 ;14,00;23 ;540 ;312,00;0,00;0,00;291,00
20250607;13;CAN5114;CANX5114F2A;0,00;100,00;99,56;1,44;100,00;N/A;N/A;1.107,80;101,09;-106,75;167 ;562,00;1.171,00;1.109 ;378 ;21 ;54 ;0 ;100,00;1.125 ;7,00;6 ;497 ;277,00;0,00;0,00;180,00
20250607;13;CAN5114;CANX5114F3A;2,13;100,00;99,36;4,57;100,00;N/A;N/A;757,96;62,51;-106,25;56 ;462,00;5.679,00;11.884 ;3.340 ;3.691 ;5.910 ;96 ;100,00;2.205 ;47,00;49 ;3.838 ;2.011,00;0,00;0,00;789,00
20250607;13;CAN5114;CANX5114F4A;0,00;100,00;100,00;1,37;100,00;N/A;N/A;1.943,16;187,47;-106,75;544 ;457,00;395,00;139 ;0 ;0 ;2 ;5 ;100,00;752 ;3,00;5 ;148 ;73,00;0,00;0,00;59,00
20250607;13;CAN5115;CANX5115F1A;0,00;100,00;98,98;3,68;100,00;N/A;N/A;977,66;210,10;-106,75;30 ;1.397,00;9.783,00;5.667 ;373 ;0 ;8.915 ;1.027 ;100,00;2.440 ;47,00;76 ;2.743 ;1.467,00;0,00;0,00;730,00
20250607;13;CAN5115;CANX5115F2A;0,00;100,00;99,64;0,65;100,00;N/A;N/A;1.559,41;229,89;-106,00;166 ;12.620,00;7.517,00;16.112 ;2.921 ;10 ;99 ;1 ;100,00;1.109 ;52,00;89 ;3.509 ;1.848,00;0,00;0,00;921,00
20250607;13;CAN5115;CANX5115F3A;0,00;100,00;98,74;8,73;100,00;N/A;N/A;1.034,72;93,16;-103,00;4 ;12,00;684,00;12.952 ;4.195 ;5.363 ;964 ;147 ;100,00;1.966 ;35,00;42 ;2.831 ;1.467,00;0,00;0,00;790,00
20250607;13;CAN5115;CANX5115F4A;0,00;100,00;100,00;4,59;100,00;N/A;N/A;1.992,55;192,10;-106,50;396 ;902,00;493,00;3.757 ;119 ;0 ;0 ;24 ;100,00;1.120 ;15,00;27 ;507 ;218,00;0,00;0,00;77,00
20250607;13;CAN5753;CANX5753F1A;0,54;98,60;99,01;6,68;100,00;N/A;N/A;159,50;48,33;-106,25;0 ;193,00;1.584,00;11.980 ;53.288 ;25.558 ;31 ;0 ;98,82;2.306 ;184,00;287 ;9.004 ;5.550,00;0,00;0,00;1.588,00
20250607;13;CAN5753;CANX5753F2A;6,25;100,00;98,96;3,71;100,00;N/A;N/A;913,17;69,00;-104,75;7 ;1.057,00;5.021,00;10.056 ;1.835 ;49 ;3.311 ;0 ;100,00;1.853 ;32,00;49 ;2.296 ;1.400,00;0,00;0,00;110,00
20250607;13;CAN5754;CANX5754F1A;1,04;100,00;98,56;8,38;100,00;N/A;100,00;105,20;37,85;-106,25;0 ;162,00;202,00;17.743 ;9.989 ;84.389 ;291 ;0 ;100,00;2.629 ;288,00;420 ;13.728 ;8.143,00;0,00;5,00;1.741,00
20250607;13;CAN5848;CANX5848F1A;0,00;100,00;100,00;0,44;100,00;N/A;N/A;3.427,28;152,68;-106,75;887 ;11.109,00;714,00;20 ;0 ;43 ;11 ;0 ;100,00;711 ;14,00;18 ;339 ;225,00;0,00;0,00;60,00
20250607;13;CAN5848;CANX5848F2A;0,00;100,00;99,81;4,39;100,00;N/A;N/A;721,63;57,87;-107,25;1.568 ;1.475,00;21,00;0 ;151 ;37 ;5.343 ;0 ;100,00;3.234 ;17,00;40 ;946 ;592,00;0,00;0,00;215,00
20250607;13;CAN5848;CANX5848F3A;0,00;100,00;99,27;5,51;100,00;N/A;N/A;500,41;50,35;-106,75;2.092 ;2.567,00;709,00;1.264 ;9.389 ;13.157 ;1.791 ;315 ;100,00;2.394 ;35,00;66 ;3.117 ;1.870,00;0,00;0,00;513,00
