Dia;HORA.;SITE;Week;5G_GCELDA;5G_CSSR_DATA;5G_DCR_DATA  (triggered by sgNB);5G_DCR_DATA  (including triggered by MeNB);5G Intra HO SuccRate;5G Inter RAT HO SuccRate;Tput DL 5G User;Tput UL 5G User;5G_MIMO Performance;5G Avg Reported CQI;5G PRB Use;UL Average Interference Noise(dBm);5G.DCR.ATTEMPS;5G.CSSR.ATTEMPS;5G.INTER.ATTEMPS;5G.INTRA.ATTEMPS;TP1 (0.0 - 0.3 Km);TP2 (0.3 - 0.7 Km);TP3 (0.7 - 1.1 Km);TP4 (1.1 - 2.2 Km);TP5 (2.2 - 3.6 Km);TP6 (3.6 - 6.2 Km);TP7 (6.2 - 14.5 Km);TP8 (>14.5 Km);AVERAGE PRB LOAD DL: E5GPRBDL003: Num_DL_PRBs_Disp;N.PRB.DL.Used.Avg;5G_QF MIMO (Rank2)(%);5G_QF MIMO (Rank4)(%)
20250604;23:00:00;CAN5100;202523;CANX5100Q2A;86,13;0,51;2,93;100,00;100,00;6,24;2,42;1,80;11,47;37,59;-116,37;1.568,00;1.586,00;221,00;39,00;2.189,00;39,00;57 ;16 ;15 ;5 ;0,00;0,00;1.705.636.850,00;641.087.349,00;76 ;0 
20250604;23:00:00;CAN5100;202523;CANX5100Q3A;100,00;0,93;3,90;100,00;100,00;13,60;4,18;1,79;10,36;8,20;-110,13;539,00;527,00;7,00;17,00;615,00;30,00;88 ;59 ;23 ;15 ;0,00;0,00;1.181.128.382,00;96.907.724,00;81 ;0 
20250604;23:00:00;CAN5101;202523;CANX5101Q1A;99,62;17,79;78,01;100,00;100,00;2,71;0,29;1,10;10,53;6,81;-117,19;905,00;788,00;52,00;21,00;1.283,00;245,00;3.315 ;2.368 ;21 ;0 ;0,00;0,00;962.500.436,00;65.519.749,00;11 ;0 
20250604;23:00:00;CAN5101;202523;CANX5101Q2A;99,65;9,17;40,21;100,00;100,00;11,84;4,27;1,71;10,73;17,67;-119,21;1.134,00;1.130,00;1,00;7,00;761,00;4.919,00;7.263 ;1.151 ;9 ;0 ;0,00;0,00;936.250.852,00;165.456.580,00;68 ;0 
20250604;23:00:00;CAN5101;202523;CANX5101Q3A;80,12;13,75;52,45;100,00;100,00;7,33;1,88;1,46;10,43;24,00;-117,64;1.367,00;1.529,00;94,00;16,00;1.251,00;660,00;5.232 ;1.247 ;1 ;0 ;0,00;0,00;1.054.182.118,00;253.021.592,00;54 ;0 
20250604;23:00:00;CAN5102;202523;CANX5102Q1A;92,31;1,47;5,02;100,00;100,00;2,49;1,26;1,49;9,84;62,87;-114,68;3.683,00;3.016,00;832,00;108,00;2.140,00;2.998,00;3.536 ;325 ;135 ;87 ;0,00;0,00;1.523.064.338,00;957.487.015,00;52 ;0 
20250604;23:00:00;CAN5102;202523;CANX5102Q2A;93,22;1,30;4,74;100,00;100,00;0,11;0,07;1,32;6,94;30,75;-112,65;7.490,00;7.187,00;897,00;1.442,00;2.855,00;7.066,00;10.129 ;308 ;29 ;19 ;0,00;0,00;1.492.183.770,00;458.920.817,00;26 ;0 
20250604;23:00:00;CAN5102;202523;CANX5102Q3A;97,67;1,10;3,97;99,91;100,00;0,30;0,27;1,44;8,31;38,22;-114,35;8.030,00;7.689,00;438,00;1.158,00;6.079,00;5.071,00;5.616 ;35 ;33 ;21 ;0,00;0,00;1.357.743.590,00;518.936.975,00;41 ;0 
20250604;23:00:00;CAN5102;202523;CANX5102Q4A;72,52;1,28;4,12;100,00;100,00;3,02;1,32;1,61;9,21;51,96;-115,26;1.479,00;1.983,00;9,00;188,00;249,00;1.148,00;2.324 ;58 ;20 ;5 ;0,00;0,00;1.073.216.826,00;557.658.910,00;62 ;0 
20250604;23:00:00;CAN5103;202523;CANX5103Q1A;100,00;0,51;3,30;100,00;100,00;3,43;3,61;1,73;9,74;48,71;-116,94;1.363,00;1.305,00;60,00;66,00;1.652,00;12,00;80 ;44 ;35 ;4 ;0,00;0,00;939.002.172,00;457.354.765,00;70 ;0 
20250604;23:00:00;CAN5103;202523;CANX5103Q2A;75,26;0,82;2,69;100,00;100,00;1,54;0,93;1,35;9,04;44,58;-116,00;2.676,00;3.214,00;283,00;69,00;4.009,00;148,00;521 ;158 ;45 ;27 ;0,00;0,00;1.136.264.756,00;506.587.444,00;40 ;0 
20250604;23:00:00;CAN5104;202523;CANX5104Q1A;99,23;1,43;10,36;100,00;100,00;2,30;2,09;1,24;9,70;8,88;-118,74;280,00;260,00;36,00;87,00;263,00;209,00;243 ;51 ;11 ;5 ;0,00;0,00;836.599.974,00;74.279.221,00;23 ;0 
20250604;23:00:00;CAN5104;202523;CANX5104Q2A;99,63;0,30;4,56;100,00;89,32;3,84;1,23;1,20;8,34;18,18;-117,69;329,00;272,00;103,00;10,00;76,00;382,00;409 ;19 ;14 ;5 ;0,00;0,00;1.100.075.242,00;200.020.693,00;33 ;0 
20250604;23:00:00;CAN5104;202523;CANX5104Q3A;100,00;7,16;28,37;100,00;100,00;5,60;1,73;1,22;11,59;18,46;-119,01;349,00;228,00;32,00;95,00;254,00;180,00;239 ;23 ;18 ;13 ;0,00;0,00;854.889.814,00;157.812.289,00;27 ;0 
20250604;23:00:00;CAN5105;202523;CANX5105Q1A;99,72;2,24;5,83;100,00;100,00;3,54;4,99;1,61;10,80;59,20;-116,27;1.252,00;1.083,00;208,00;18,00;1.094,00;134,00;602 ;23 ;12 ;5 ;0,00;0,00;955.754.814,00;565.790.017,00;60 ;0 
20250604;23:00:00;CAN5105;202523;CANX5105Q2A;99,44;0,98;2,35;100,00;100,00;3,50;1,63;1,48;9,20;27,73;-116,27;1.320,00;1.254,00;57,00;12,00;1.264,00;189,00;211 ;47 ;9 ;6 ;0,00;0,00;758.619.930,00;210.393.614,00;48 ;0 
20250604;23:00:00;CAN5113;202523;CANX5113P1A;99,64;2,49;13,70;100,00;N/A;251,81;1,01;2,92;13,23;1,43;-110,63;562,00;560,00;0,00;107,00;960,00;266,00;354 ;2.140 ;276 ;194 ;29,00;29,00;20.442.246.552,00;293.234.303,00;95 ;72 
20250604;23:00:00;CAN5113;202523;CANX5113P2A;99,13;3,60;18,27;100,00;100,00;73,68;0,14;1,88;11,35;6,77;-110,19;2.863,00;2.996,00;55,00;347,00;1.471,00;402,00;3.694 ;2.249 ;1.236 ;1.031 ;151,00;151,00;20.442.246.552,00;1.384.483.173,00;84 ;12 
20250604;23:00:00;CAN5113;202523;CANX5113P3A;99,91;5,31;29,92;100,00;100,00;51,43;0,04;2,07;10,85;6,54;-96,25;3.336,00;3.304,00;91,00;186,00;2.396,00;424,00;6.334 ;2.555 ;2.340 ;2.155 ;303,00;303,00;20.442.246.552,00;1.337.867.363,00;85 ;26 
